# starting the propagation ...
# ... propagating a 18 x 18 matrix

#started propagation
32 0.0323796686 0.2631057080 0.0335446375 0.0646309795 0.0322262268 0.0700774863 0.0372348634 0.0419194502 0.0297731340 0.0689678062 0.0715556163 0.0883162509 0.0227261131 0.0332693712 0.0334696196 0.0441118987 0.0256141619 0.0070770079 1.0000000000 
33 0.0333395708 0.2593621365 0.0333090055 0.0640413618 0.0328824558 0.0711389329 0.0379674434 0.0404302049 0.0304344171 0.0716471809 0.0726250131 0.0883939720 0.0222235408 0.0322837419 0.0340622733 0.0438113861 0.0246486607 0.0073987027 1.0000000000 
34 0.0342981935 0.2560119021 0.0330304115 0.0634315888 0.0335367519 0.0720951388 0.0386299985 0.0389351924 0.0310825470 0.0741029666 0.0735109450 0.0884684955 0.0219092200 0.0313052039 0.0346021267 0.0434805201 0.0238514096 0.0077173881 1.0000000000 
35 0.0352555411 0.2529184754 0.0327226852 0.0628271858 0.0341909268 0.0729461050 0.0392225503 0.0374641135 0.0317282469 0.0763059181 0.0742324581 0.0885548733 0.0217898419 0.0303529069 0.0350887856 0.0431308270 0.0232355314 0.0080330277 1.0000000000 
36 0.0362116178 0.2499566147 0.0324001481 0.0622518593 0.0348465610 0.0736926797 0.0397460742 0.0360449374 0.0323830371 0.0782293439 0.0748126680 0.0886647284 0.0218659424 0.0294442344 0.0355228162 0.0427729281 0.0228081006 0.0083457087 1.0000000000 
37 0.0371664278 0.2470142874 0.0320773652 0.0617270515 0.0355049583 0.0743365824 0.0402024450 0.0347034604 0.0330588463 0.0798496158 0.0752779940 0.0888061124 0.0221321491 0.0285945725 0.0359058144 0.0424164319 0.0225702548 0.0086556309 1.0000000000 
38 0.0381199749 0.2439941910 0.0317688878 0.0612715493 0.0361671039 0.0748804136 0.0405943591 0.0334629230 0.0337675918 0.0811466325 0.0756572854 0.0889834677 0.0225775960 0.0278171349 0.0362404534 0.0420698613 0.0225174794 0.0089630951 1.0000000000 
39 0.0390722628 0.2408148638 0.0314889937 0.0609011556 0.0368336265 0.0753276503 0.0409252380 0.0323436923 0.0345207426 0.0821042261 0.0759808661 0.0891976918 0.0231864891 0.0271228464 0.0365305049 0.0417406131 0.0226400483 0.0092684887 1.0000000000 
40 0.0400232944 0.2374113775 0.0312514308 0.0606284269 0.0375047669 0.0756826264 0.0411991142 0.0313630105 0.0353288791 0.0827105045 0.0762795323 0.0894462981 0.0239387987 0.0265202828 0.0367808335 0.0414349491 0.0229236044 0.0095722699 1.0000000000 
41 0.0409730724 0.2337356199 0.0310691689 0.0604624829 0.0381803533 0.0759504974 0.0414205063 0.0305348154 0.0362012640 0.0829581194 0.0765835333 0.0897236665 0.0248110531 0.0260156661 0.0369973610 0.0411580149 0.0233498538 0.0098749514 1.0000000000 
42 0.0419215989 0.2297561807 0.0309541658 0.0604088905 0.0388597841 0.0761371898 0.0415942852 0.0298696309 0.0371454387 0.0828444553 0.0769215714 0.0900213730 0.0257772049 0.0256129109 0.0371870024 0.0409138839 0.0238973511 0.0101770825 1.0000000000 
43 0.0428688755 0.2254578631 0.0309171537 0.0604696223 0.0395420194 0.0762493353 0.0417255372 0.0293745276 0.0381668593 0.0823717337 0.0773198531 0.0903285871 0.0268095422 0.0253137188 0.0373575705 0.0407056223 0.0245423476 0.0104792313 1.0000000000 
44 0.0438149029 0.2208408524 0.0309674485 0.0606430919 0.0402255823 0.0762941913 0.0418194278 0.0290531524 0.0392685850 0.0815470287 0.0778012210 0.0906325250 0.0278796125 0.0251177144 0.0375176529 0.0405353702 0.0252596736 0.0107819671 1.0000000000 
45 0.0447596818 0.2159195763 0.0311127892 0.0609242615 0.0409085692 0.0762795471 0.0418810711 0.0289058223 0.0404510291 0.0803821948 0.0783843976 0.0909189434 0.0289591331 0.0250226172 0.0376764610 0.0404044359 0.0260236272 0.0110858422 1.0000000000 
46 0.0457032118 0.2107213003 0.0313592081 0.0613048215 0.0415886703 0.0762136195 0.0419154084 0.0289296774 0.0417117833 0.0788937050 0.0790833620 0.0911726603 0.0300208573 0.0250244445 0.0378436551 0.0403133972 0.0268088422 0.0113913758 1.0000000000 
47 0.0466454923 0.2052845019 0.0317109364 0.0617734348 0.0422632007 0.0761049375 0.0419271000 0.0291188893 0.0430455225 0.0771024034 0.0799068823 0.0913780881 0.0310393744 0.0251177360 0.0380291481 0.0402622066 0.0275911083 0.0116990376 1.0000000000 
48 0.0475865223 0.1996570736 0.0321703460 0.0623160431 0.0429291402 0.0759622190 0.0419204328 0.0294649159 0.0444439930 0.0750331754 0.0808582166 0.0915197641 0.0319918186 0.0252957951 0.0382428923 0.0402502970 0.0283481212 0.0120092338 1.0000000000 
49 0.0485263002 0.1938944041 0.0327379301 0.0629162254 0.0435831835 0.0757942421 0.0418992471 0.0299567964 0.0458960892 0.0727145436 0.0819349925 0.0915828646 0.0328584705 0.0255509395 0.0384946547 0.0402766818 0.0290601403 0.0123222943 1.0000000000 
50 0.0494648245 0.1880573868 0.0334123196 0.0635556027 0.0442217985 0.0756097124 0.0418668837 0.0305814787 0.0473880162 0.0701781941 0.0831292695 0.0915536900 0.0336232348 0.0258747545 0.0387937844 0.0403400494 0.0297105388 0.0126384616 1.0000000000 
51 0.0504020930 0.1822104073 0.0341903383 0.0642142797 0.0448412922 0.0754171296 0.0418261524 0.0313241700 0.0489035356 0.0674584462 0.0844277791 0.0914201080 0.0342739859 0.0262583419 0.0391489801 0.0404388473 0.0302862309 0.0129578826 1.0000000000 
52 0.0513381038 0.1764193545 0.0350670917 0.0648713136 0.0454378831 0.0752246562 0.0417793231 0.0321687035 0.0504242901 0.0645916733 0.0858123383 0.0911719457 0.0348027750 0.0266925605 0.0395680619 0.0405713548 0.0307779690 0.0132806018 1.0000000000 
53 0.0522728549 0.1707497027 0.0360360894 0.0655052004 0.0460077794 0.0750399899 0.0417281376 0.0330979117 0.0519301968 0.0616156876 0.0872604196 0.0908013209 0.0352058979 0.0271682515 0.0400577550 0.0407357431 0.0311805044 0.0136065572 1.0000000000 
54 0.0532063444 0.1652647027 0.0370893960 0.0660943691 0.0465472597 0.0748702442 0.0416738423 0.0340939988 0.0533999006 0.0585691018 0.0887458601 0.0903029058 0.0354838276 0.0276764444 0.0406234890 0.0409301213 0.0314926129 0.0139355792 1.0000000000 
55 0.0541385706 0.1600237206 0.0382178069 0.0666176723 0.0470527561 0.0747218378 0.0416172390 0.0351389049 0.0548112748 0.0554906799 0.0902396873 0.0896741189 0.0356410190 0.0282085415 0.0412692217 0.0411525705 0.0317169872 0.0142673911 1.0000000000 
56 0.0550695321 0.1550807525 0.0394110460 0.0670548643 0.0475209374 0.0746003967 0.0415587512 0.0362146544 0.0561419546 0.0524186904 0.0917110343 0.0889152416 0.0356855971 0.0287564760 0.0419972900 0.0414011630 0.0318600060 0.0146016123 1.0000000000 
57 0.0559992281 0.1504831440 0.0406579775 0.0673870567 0.0479487902 0.0745106702 0.0414985041 0.0373036822 0.0573698908 0.0493902757 0.0931281156 0.0880294577 0.0356289445 0.0293128429 0.0428082938 0.0416739722 0.0319313892 0.0149377645 1.0000000000 
58 0.0569276581 0.1462705303 0.0419468293 0.0675971419 0.0483336960 0.0744564632 0.0414364126 0.0383891333 0.0584739054 0.0464408497 0.0944592327 0.0870228187 0.0354852040 0.0298710019 0.0437010167 0.0419690712 0.0319437560 0.0152752791 1.0000000000 
59 0.0578548224 0.1424740135 0.0432654208 0.0676701764 0.0486735028 0.0744405866 0.0413722754 0.0394551294 0.0594342361 0.0436035358 0.0956737772 0.0859041362 0.0352707176 0.0304251511 0.0446723874 0.0422845240 0.0319121002 0.0156135072 1.0000000000 
60 0.0587807218 0.1391155829 0.0446013909 0.0675937165 0.0489665893 0.0744648263 0.0413058706 0.0404870011 0.0602330527 0.0409086567 0.0967432009 0.0846848065 0.0350034211 0.0309703732 0.0457174820 0.0426183713 0.0318532048 0.0159517313 1.0000000000 
61 0.0597053581 0.1362077804 0.0459424203 0.0673580999 0.0492119196 0.0745299322 0.0412370488 0.0414714811 0.0608549316 0.0383832858 0.0976419222 0.0833785737 0.0347022163 0.0315026537 0.0468295704 0.0429686133 0.0317850138 0.0162891787 1.0000000000 
62 0.0606287337 0.1337536070 0.0472764435 0.0669566679 0.0494090866 0.0746356274 0.0411658193 0.0423968578 0.0612872746 0.0360508684 0.0983481411 0.0820012387 0.0343863423 0.0320188747 0.0480002058 0.0433331916 0.0317259841 0.0166250355 1.0000000000 
63 0.0615508518 0.1317466617 0.0485918460 0.0663859233 0.0495583446 0.0747806372 0.0410924267 0.0432530889 0.0615206599 0.0339309192 0.0988445371 0.0805703220 0.0340747658 0.0325167861 0.0492193557 0.0437099737 0.0316944376 0.0169584627 1.0000000000 
64 0.0624717166 0.1301714971 0.0498776428 0.0656456240 0.0496606268 0.0749627385 0.0410174146 0.0440318750 0.0615491165 0.0320388023 0.0991188304 0.0791046905 0.0337856092 0.0329949561 0.0504755733 0.0440967410 0.0317079335 0.0172886117 1.0000000000 
65 0.0633913330 0.1290041764 0.0511236346 0.0647388072 0.0497175506 0.0751788267 0.0409416724 0.0447266937 0.0613703129 0.0303855958 0.0991641881 0.0776241583 0.0335356338 0.0334527055 0.0517562054 0.0444911839 0.0317826808 0.0176146410 1.0000000000 
66 0.0643097067 0.1282130072 0.0523205394 0.0636717481 0.0497314068 0.0754250005 0.0408664653 0.0453327980 0.0609856547 0.0289780425 0.0989794645 0.0761490705 0.0333397921 0.0338900282 0.0530476312 0.0448909039 0.0319330082 0.0179357323 1.0000000000 
67 0.0652268444 0.1277594293 0.0534600974 0.0624538523 0.0497051350 0.0756966620 0.0407934434 0.0458471799 0.0604002904 0.0278185867 0.0985692685 0.0746998813 0.0332108610 0.0343075018 0.0543355296 0.0452934258 0.0321709047 0.0182511066 1.0000000000 
68 0.0661427534 0.1275990291 0.0545351477 0.0610974855 0.0496422846 0.0759886299 0.0407246315 0.0462685034 0.0596230221 0.0269054935 0.0979438572 0.0732967370 0.0331591635 0.0347061914 0.0556051656 0.0456962192 0.0325056458 0.0185600396 1.0000000000 
69 0.0670574416 0.1276826529 0.0555396776 0.0596177447 0.0495469607 0.0762952636 0.0406623986 0.0465970103 0.0586661268 0.0262330475 0.0971188592 0.0719590715 0.0331923852 0.0350875505 0.0568416920 0.0460967305 0.0329435116 0.0188618755 1.0000000000 
70 0.0679709177 0.1279575891 0.0564688428 0.0580321764 0.0494237582 0.0766105947 0.0406094072 0.0468344036 0.0575450904 0.0257918235 0.0961148379 0.0707052250 0.0333154856 0.0354533211 0.0580304567 0.0464924246 0.0334876052 0.0191560404 1.0000000000 
71 0.0688831908 0.1283687906 0.0573189623 0.0563604482 0.0492776834 0.0769284647 0.0405685456 0.0469837115 0.0562782645 0.0255690235 0.0949567075 0.0695520932 0.0335307038 0.0358054373 0.0591573107 0.0468808363 0.0341377726 0.0194420534 1.0000000000 
72 0.0697942704 0.1288601099 0.0580874869 0.0546239798 0.0491140652 0.0772426634 0.0405428439 0.0470491375 0.0548864537 0.0255488691 0.0936730212 0.0685148143 0.0338376532 0.0361459339 0.0602089074 0.0472596286 0.0348906248 0.0197195367 1.0000000000 
73 0.0707041665 0.1293755174 0.0587729463 0.0528455441 0.0489384576 0.0775470670 0.0405353773 0.0470359002 0.0533924451 0.0257130413 0.0922951540 0.0676064987 0.0342334978 0.0364768621 0.0611729862 0.0476266579 0.0357396575 0.0199882231 1.0000000000 
74 0.0716128890 0.1298602787 0.0593748757 0.0510488434 0.0487565363 0.0778357718 0.0405491599 0.0469500675 0.0518204939 0.0260411561 0.0908564038 0.0668380075 0.0347131999 0.0368002154 0.0620386342 0.0479800427 0.0366754624 0.0202479616 1.0000000000 
75 0.0725204482 0.1302620669 0.0598937263 0.0492580730 0.0485739905 0.0781032209 0.0405870324 0.0467983891 0.0501957780 0.0265112645 0.0893910401 0.0662177821 0.0352698273 0.0371178655 0.0627965188 0.0483182340 0.0376860211 0.0204987214 1.0000000000 
76 0.0734268541 0.1305319881 0.0603307624 0.0474974787 0.0483964125 0.0783443203 0.0406515487 0.0465881302 0.0485438369 0.0271003661 0.0879333272 0.0657517274 0.0358949059 0.0374315093 0.0634390852 0.0486400844 0.0387570699 0.0207405927 1.0000000000 
77 0.0743321166 0.1306255029 0.0606879501 0.0457909188 0.0482291883 0.0785545431 0.0407448640 0.0463269109 0.0468900101 0.0277849242 0.0865165530 0.0654431484 0.0365788037 0.0377426291 0.0639607144 0.0489449130 0.0398725231 0.0209737863 1.0000000000 
78 0.0752362454 0.1305032270 0.0609678398 0.0441614382 0.0480773912 0.0787300186 0.0408686308 0.0460225530 0.0452588890 0.0285413713 0.0851720905 0.0652927411 0.0373111304 0.0380524635 0.0643578367 0.0492325639 0.0410149390 0.0211986305 1.0000000000 
79 0.0761392498 0.1301316007 0.0611734474 0.0426308641 0.0479456803 0.0788676049 0.0410239038 0.0456829373 0.0436737975 0.0293465947 0.0839285204 0.0652986350 0.0380811381 0.0383619907 0.0646289998 0.0495034547 0.0421660150 0.0214155657 1.0000000000 
80 0.0770411386 0.1294834171 0.0613081381 0.0412194303 0.0478382075 0.0789649432 0.0412110610 0.0453158725 0.0421563141 0.0301783910 0.0828108403 0.0654564840 0.0388781078 0.0386719227 0.0647748867 0.0497586126 0.0433070946 0.0216251379 1.0000000000 
81 0.0779419199 0.1285382045 0.0613755143 0.0399454371 0.0477585333 0.0790204925 0.0414297416 0.0449289783 0.0407258478 0.0310158826 0.0818397820 0.0657596036 0.0396917090 0.0389827092 0.0647982863 0.0499996968 0.0444196718 0.0218279894 1.0000000000 
82 0.0788416012 0.1272824593 0.0613793130 0.0388249541 0.0477095561 0.0790335455 0.0416788042 0.0445295822 0.0393992771 0.0318398862 0.0810312576 0.0661991476 0.0405123207 0.0392945507 0.0647040146 0.0502290033 0.0454858782 0.0220248485 1.0000000000 
83 0.0797401891 0.1257097326 0.0613233134 0.0378715691 0.0476934536 0.0790042235 0.0419563085 0.0441246313 0.0381906618 0.0326332284 0.0803959477 0.0667643204 0.0413313029 0.0396074184 0.0644987905 0.0504494531 0.0464889379 0.0222165178 1.0000000000 
84 0.0806376896 0.1238205712 0.0612112580 0.0370961896 0.0477116400 0.0789334528 0.0422595206 0.0437206192 0.0371110323 0.0333810024 0.0799390439 0.0674426196 0.0421412106 0.0399210810 0.0641910683 0.0506645602 0.0474135797 0.0224038612 1.0000000000 
85 0.0815341075 0.1216223227 0.0610467878 0.0365068973 0.0477647395 0.0788229217 0.0425849431 0.0433235270 0.0361682617 0.0340707631 0.0796601501 0.0682201005 0.0429359470 0.0402351342 0.0637908310 0.0508783812 0.0482463946 0.0225877902 1.0000000000 
86 0.0824294469 0.1191288105 0.0608333939 0.0361088598 0.0478525759 0.0786750211 0.0429283701 0.0429387789 0.0353670209 0.0346926573 0.0795533454 0.0690816585 0.0437108493 0.0405490345 0.0633093510 0.0510954460 0.0489761307 0.0227692494 1.0000000000 
87 0.0833237110 0.1163598921 0.0605743840 0.0359042981 0.0479741797 0.0784927692 0.0432849655 0.0425712101 0.0347088166 0.0352394906 0.0796074036 0.0700113224 0.0444627103 0.0408621331 0.0627589226 0.0513206692 0.0495939202 0.0229492017 1.0000000000 
88 0.0842169017 0.1133409124 0.0602728665 0.0358925100 0.0481278123 0.0782797223 0.0436493638 0.0422250472 0.0341921087 0.0357067296 0.0798061624 0.0709925507 0.0451897349 0.0411737100 0.0621525740 0.0515592462 0.0500934333 0.0231286140 1.0000000000 
89 0.0851090201 0.1101020658 0.0599317481 0.0360699481 0.0483110066 0.0780398755 0.0440157893 0.0419038994 0.0338125022 0.0360924445 0.0801290287 0.0720085275 0.0458914381 0.0414830059 0.0615037660 0.0518165331 0.0504709585 0.0233084426 1.0000000000 
90 0.0860000666 0.1066776842 0.0595537473 0.0364303486 0.0485206228 0.0777775545 0.0443781923 0.0416107594 0.0335630051 0.0363971932 0.0805516055 0.0730424499 0.0465684889 0.0417892523 0.0608260850 0.0520979154 0.0507254100 0.0234896188 1.0000000000 
91 0.0868900404 0.1031054646 0.0591414195 0.0369649074 0.0487529192 0.0774973022 0.0447303975 0.0413480119 0.0334343456 0.0366238550 0.0810464196 0.0740778039 0.0472225102 0.0420916970 0.0601329374 0.0524086667 0.0508582651 0.0236730366 1.0000000000 
92 0.0877789398 0.0994256561 0.0586971934 0.0376624990 0.0490036354 0.0772037625 0.0450662601 0.0411174504 0.0334153352 0.0367774169 0.0815837281 0.0750986215 0.0478558430 0.0423896258 0.0594372537 0.0527538025 0.0508734367 0.0238595399 1.0000000000 
93 0.0886667625 0.0956802200 0.0582234155 0.0385099317 0.0492680867 0.0769015648 0.0453798259 0.0409202985 0.0334932684 0.0368647216 0.0821323805 0.0760897184 0.0484712865 0.0426823789 0.0587512094 0.0531379305 0.0507770885 0.0240499116 1.0000000000 
94 0.0895535053 0.0919119814 0.0577224014 0.0394922346 0.0495412666 0.0765952116 0.0456654900 0.0407572375 0.0336543465 0.0368941841 0.0826607103 0.0770369052 0.0490718254 0.0429693630 0.0580859692 0.0535651042 0.0505773994 0.0242448642 1.0000000000 
95 0.0904391644 0.0881637887 0.0571964892 0.0405929676 0.0498179568 0.0762889724 0.0459181493 0.0406284364 0.0338841114 0.0368754847 0.0831374304 0.0779271726 0.0496603560 0.0432500571 0.0574514613 0.0540386810 0.0502842890 0.0244450315 1.0000000000 
96 0.0913237353 0.0844776949 0.0566480957 0.0417945493 0.0500928400 0.0759867860 0.0461333447 0.0405335863 0.0341678785 0.0368192464 0.0835325077 0.0787488471 0.0502394227 0.0435240144 0.0568561862 0.0545611909 0.0499091119 0.0246509621 1.0000000000 
97 0.0922072133 0.0808941763 0.0560797687 0.0430785947 0.0503606149 0.0756921744 0.0463073874 0.0404719362 0.0344911556 0.0367367063 0.0838179911 0.0794917158 0.0508109751 0.0437908590 0.0563070649 0.0551342183 0.0494643333 0.0248631146 1.0000000000 
98 0.0930895928 0.0774514026 0.0554942369 0.0444262559 0.0506161098 0.0754081694 0.0464374670 0.0404423311 0.0348400367 0.0366393873 0.0839687714 0.0801471214 0.0513761578 0.0440502787 0.0558093308 0.0557583007 0.0489631955 0.0250818541 1.0000000000 
99 0.0939708685 0.0741845677 0.0548944521 0.0458185581 0.0508543927 0.0751372537 0.0465217357 0.0404432520 0.0352015599 0.0365387793 0.0839632517 0.0807080252 0.0519351378 0.0443020150 0.0553664652 0.0564328485 0.0484193854 0.0253074515 1.0000000000 
100 0.0948510342 0.0711252951 0.0542836235 0.0472367263 0.0510708747 0.0748813182 0.0465593683 0.0404728560 0.0355640205 0.0364460360 0.0837839125 0.0811690406 0.0524869803 0.0445458495 0.0549801794 0.0571560873 0.0478467146 0.0255400828 1.0000000000 
101 0.0957300842 0.0683011242 0.0536652414 0.0486624933 0.0512614058 0.0746416364 0.0465505936 0.0405290183 0.0359172321 0.0363716953 0.0834177554 0.0815264378 0.0530295753 0.0447815897 0.0546504431 0.0579250254 0.0472588173 0.0257798314 1.0000000000 
