# output generated by QMaster-v0.2 on Sat Jan 28 19:19:59 2017
# output: spectral density of site 4
#
# w in cm^{-1}  J(w) in cm^{-1}
5.747801e+01 2.930594e+01
5.781612e+01 2.939971e+01
5.815423e+01 2.949252e+01
5.849233e+01 2.958437e+01
5.883044e+01 2.967527e+01
5.916854e+01 2.976523e+01
5.950665e+01 2.985423e+01
5.984475e+01 2.994230e+01
6.018286e+01 3.002943e+01
6.052097e+01 3.011562e+01
6.085907e+01 3.020088e+01
6.119718e+01 3.028522e+01
6.153528e+01 3.036863e+01
6.187339e+01 3.045112e+01
6.221150e+01 3.053270e+01
6.254960e+01 3.061337e+01
6.288771e+01 3.069312e+01
6.322581e+01 3.077198e+01
6.356392e+01 3.084993e+01
6.390203e+01 3.092699e+01
6.424013e+01 3.100316e+01
6.457824e+01 3.107844e+01
6.491634e+01 3.115283e+01
6.525445e+01 3.122635e+01
6.559256e+01 3.129899e+01
6.593066e+01 3.137076e+01
6.626877e+01 3.144167e+01
6.660687e+01 3.151171e+01
6.694498e+01 3.158090e+01
6.728309e+01 3.164923e+01
6.762119e+01 3.171671e+01
6.795930e+01 3.178335e+01
6.829740e+01 3.184915e+01
6.863551e+01 3.191411e+01
6.897362e+01 3.197824e+01
6.931172e+01 3.204154e+01
6.964983e+01 3.210403e+01
6.998793e+01 3.216569e+01
7.032604e+01 3.222654e+01
7.066415e+01 3.228658e+01
7.100225e+01 3.234582e+01
7.134036e+01 3.240426e+01
7.167846e+01 3.246190e+01
7.201657e+01 3.251875e+01
7.235468e+01 3.257482e+01
7.269278e+01 3.263011e+01
7.303089e+01 3.268462e+01
7.336899e+01 3.273835e+01
7.370710e+01 3.279132e+01
7.404521e+01 3.284353e+01
7.438331e+01 3.289498e+01
7.472142e+01 3.294568e+01
7.505952e+01 3.299563e+01
7.539763e+01 3.304483e+01
7.573574e+01 3.309329e+01
7.607384e+01 3.314103e+01
7.641195e+01 3.318803e+01
7.675005e+01 3.323430e+01
7.708816e+01 3.327986e+01
7.742626e+01 3.332470e+01
7.776437e+01 3.336883e+01
7.810248e+01 3.341225e+01
7.844058e+01 3.345497e+01
7.877869e+01 3.349699e+01
7.911679e+01 3.353832e+01
7.945490e+01 3.357897e+01
7.979301e+01 3.361893e+01
8.013111e+01 3.365821e+01
8.046922e+01 3.369682e+01
8.080732e+01 3.373477e+01
8.114543e+01 3.377204e+01
8.148354e+01 3.380866e+01
8.182164e+01 3.384462e+01
8.215975e+01 3.387994e+01
8.249785e+01 3.391460e+01
8.283596e+01 3.394863e+01
8.317407e+01 3.398202e+01
8.351217e+01 3.401478e+01
8.385028e+01 3.404691e+01
8.418838e+01 3.407842e+01
8.452649e+01 3.410931e+01
8.486460e+01 3.413959e+01
8.520270e+01 3.416926e+01
8.554081e+01 3.419833e+01
8.587891e+01 3.422679e+01
8.621702e+01 3.425466e+01
8.655513e+01 3.428194e+01
8.689323e+01 3.430864e+01
8.723134e+01 3.433475e+01
8.756944e+01 3.436028e+01
8.790755e+01 3.438525e+01
8.824566e+01 3.440964e+01
8.858376e+01 3.443347e+01
8.892187e+01 3.445675e+01
8.925997e+01 3.447946e+01
8.959808e+01 3.450163e+01
8.993619e+01 3.452325e+01
9.027429e+01 3.454433e+01
9.061240e+01 3.456487e+01
9.095050e+01 3.458488e+01
9.128861e+01 3.460436e+01
9.162672e+01 3.462331e+01
9.196482e+01 3.464175e+01
9.230293e+01 3.465966e+01
9.264103e+01 3.467707e+01
9.297914e+01 3.469397e+01
9.331724e+01 3.471037e+01
9.365535e+01 3.472626e+01
9.399346e+01 3.474166e+01
9.433156e+01 3.475658e+01
9.466967e+01 3.477100e+01
9.500777e+01 3.478494e+01
9.534588e+01 3.479840e+01
9.568399e+01 3.481139e+01
9.602209e+01 3.482391e+01
9.636020e+01 3.483596e+01
9.669830e+01 3.484755e+01
9.703641e+01 3.485869e+01
9.737452e+01 3.486936e+01
9.771262e+01 3.487959e+01
9.805073e+01 3.488937e+01
9.838883e+01 3.489871e+01
9.872694e+01 3.490760e+01
9.906505e+01 3.491607e+01
9.940315e+01 3.492410e+01
9.974126e+01 3.493171e+01
1.000794e+02 3.493889e+01
1.004175e+02 3.494565e+01
1.007556e+02 3.495200e+01
1.010937e+02 3.495794e+01
1.014318e+02 3.496346e+01
1.017699e+02 3.496858e+01
1.021080e+02 3.497331e+01
1.024461e+02 3.497763e+01
1.027842e+02 3.498156e+01
1.031223e+02 3.498510e+01
1.034604e+02 3.498825e+01
1.037985e+02 3.499103e+01
1.041366e+02 3.499342e+01
1.044747e+02 3.499543e+01
1.048128e+02 3.499708e+01
1.051510e+02 3.499835e+01
1.054891e+02 3.499926e+01
1.058272e+02 3.499981e+01
1.061653e+02 3.500000e+01
1.065034e+02 3.499983e+01
1.068415e+02 3.499932e+01
1.071796e+02 3.499845e+01
1.075177e+02 3.499724e+01
1.078558e+02 3.499569e+01
1.081939e+02 3.499380e+01
1.085320e+02 3.499157e+01
1.088701e+02 3.498902e+01
1.092082e+02 3.498613e+01
1.095463e+02 3.498292e+01
1.098844e+02 3.497939e+01
1.102225e+02 3.497553e+01
1.105606e+02 3.497137e+01
1.108988e+02 3.496688e+01
1.112369e+02 3.496209e+01
1.115750e+02 3.495700e+01
1.119131e+02 3.495160e+01
1.122512e+02 3.494589e+01
1.125893e+02 3.493990e+01
1.129274e+02 3.493360e+01
1.132655e+02 3.492702e+01
1.136036e+02 3.492014e+01
1.139417e+02 3.491299e+01
1.142798e+02 3.490554e+01
1.146179e+02 3.489782e+01
1.149560e+02 3.488982e+01
1.152941e+02 3.488155e+01
1.156322e+02 3.487301e+01
1.159703e+02 3.486420e+01
1.163085e+02 3.485512e+01
1.166466e+02 3.484578e+01
1.169847e+02 3.483618e+01
1.173228e+02 3.482632e+01
1.176609e+02 3.481621e+01
1.179990e+02 3.480584e+01
1.183371e+02 3.479523e+01
1.186752e+02 3.478436e+01
1.190133e+02 3.477326e+01
1.193514e+02 3.476191e+01
1.196895e+02 3.475033e+01
1.200276e+02 3.473850e+01
1.203657e+02 3.472645e+01
1.207038e+02 3.471416e+01
1.210419e+02 3.470165e+01
1.213800e+02 3.468890e+01
1.217181e+02 3.467594e+01
1.220563e+02 3.466275e+01
1.223944e+02 3.464934e+01
1.227325e+02 3.463572e+01
1.230706e+02 3.462188e+01
1.234087e+02 3.460783e+01
1.237468e+02 3.459358e+01
1.240849e+02 3.457911e+01
1.244230e+02 3.456444e+01
1.247611e+02 3.454957e+01
1.250992e+02 3.453450e+01
1.254373e+02 3.451923e+01
1.257754e+02 3.450376e+01
1.261135e+02 3.448810e+01
1.264516e+02 3.447225e+01
1.267897e+02 3.445621e+01
1.271278e+02 3.443998e+01
1.274659e+02 3.442357e+01
1.278041e+02 3.440697e+01
1.281422e+02 3.439020e+01
1.284803e+02 3.437325e+01
1.288184e+02 3.435612e+01
1.291565e+02 3.433881e+01
1.294946e+02 3.432134e+01
1.298327e+02 3.430369e+01
1.301708e+02 3.428588e+01
1.305089e+02 3.426790e+01
1.308470e+02 3.424975e+01
1.311851e+02 3.423145e+01
1.315232e+02 3.421298e+01
1.318613e+02 3.419435e+01
1.321994e+02 3.417557e+01
1.325375e+02 3.415664e+01
1.328756e+02 3.413755e+01
1.332137e+02 3.411831e+01
1.335519e+02 3.409892e+01
1.338900e+02 3.407938e+01
1.342281e+02 3.405970e+01
1.345662e+02 3.403988e+01
1.349043e+02 3.401991e+01
1.352424e+02 3.399981e+01
1.355805e+02 3.397956e+01
1.359186e+02 3.395918e+01
1.362567e+02 3.393867e+01
1.365948e+02 3.391802e+01
1.369329e+02 3.389724e+01
1.372710e+02 3.387633e+01
1.376091e+02 3.385530e+01
1.379472e+02 3.383413e+01
1.382853e+02 3.381285e+01
1.386234e+02 3.379144e+01
1.389615e+02 3.376990e+01
1.392997e+02 3.374825e+01
1.396378e+02 3.372648e+01
1.399759e+02 3.370460e+01
1.403140e+02 3.368260e+01
1.406521e+02 3.366048e+01
1.409902e+02 3.363825e+01
1.413283e+02 3.361592e+01
1.416664e+02 3.359347e+01
1.420045e+02 3.357092e+01
1.423426e+02 3.354826e+01
1.426807e+02 3.352549e+01
1.430188e+02 3.350263e+01
1.433569e+02 3.347966e+01
1.436950e+02 3.345659e+01
1.440331e+02 3.343342e+01
1.443712e+02 3.341015e+01
1.447094e+02 3.338679e+01
1.450475e+02 3.336333e+01
1.453856e+02 3.333978e+01
1.457237e+02 3.331614e+01
1.460618e+02 3.329241e+01
1.463999e+02 3.326859e+01
1.467380e+02 3.324468e+01
1.470761e+02 3.322068e+01
1.474142e+02 3.319660e+01
1.477523e+02 3.317243e+01
1.480904e+02 3.314818e+01
1.484285e+02 3.312385e+01
1.487666e+02 3.309943e+01
1.491047e+02 3.307494e+01
1.494428e+02 3.305037e+01
1.497809e+02 3.302573e+01
1.501190e+02 3.300101e+01
1.504572e+02 3.297621e+01
1.507953e+02 3.295134e+01
1.511334e+02 3.292640e+01
1.514715e+02 3.290139e+01
1.518096e+02 3.287630e+01
1.521477e+02 3.285115e+01
1.524858e+02 3.282593e+01
1.528239e+02 3.280065e+01
1.531620e+02 3.277529e+01
1.535001e+02 3.274988e+01
1.538382e+02 3.272440e+01
1.541763e+02 3.269886e+01
1.545144e+02 3.267326e+01
1.548525e+02 3.264759e+01
1.551906e+02 3.262187e+01
1.555287e+02 3.259609e+01
1.558668e+02 3.257026e+01
1.562050e+02 3.254436e+01
1.565431e+02 3.251842e+01
1.568812e+02 3.249241e+01
1.572193e+02 3.246636e+01
1.575574e+02 3.244025e+01
1.578955e+02 3.241409e+01
1.582336e+02 3.238788e+01
1.585717e+02 3.236163e+01
1.589098e+02 3.233532e+01
1.592479e+02 3.230897e+01
1.595860e+02 3.228257e+01
1.599241e+02 3.225612e+01
1.602622e+02 3.222963e+01
1.606003e+02 3.220309e+01
1.609384e+02 3.217652e+01
1.612765e+02 3.214990e+01
1.616146e+02 3.212324e+01
1.619528e+02 3.209653e+01
1.622909e+02 3.206979e+01
1.626290e+02 3.204301e+01
1.629671e+02 3.201619e+01
1.633052e+02 3.198934e+01
1.636433e+02 3.196245e+01
1.639814e+02 3.193552e+01
1.643195e+02 3.190856e+01
1.646576e+02 3.188156e+01
1.649957e+02 3.185453e+01
1.653338e+02 3.182747e+01
1.656719e+02 3.180038e+01
1.660100e+02 3.177326e+01
1.663481e+02 3.174610e+01
1.666862e+02 3.171892e+01
1.670243e+02 3.169171e+01
1.673625e+02 3.166447e+01
1.677006e+02 3.163720e+01
1.680387e+02 3.160990e+01
1.683768e+02 3.158258e+01
1.687149e+02 3.155524e+01
1.690530e+02 3.152787e+01
1.693911e+02 3.150048e+01
1.697292e+02 3.147306e+01
1.700673e+02 3.144562e+01
1.704054e+02 3.141816e+01
1.707435e+02 3.139068e+01
1.710816e+02 3.136318e+01
1.714197e+02 3.133566e+01
1.717578e+02 3.130811e+01
1.720959e+02 3.128055e+01
1.724340e+02 3.125298e+01
1.727721e+02 3.122538e+01
1.731103e+02 3.119777e+01
1.734484e+02 3.117014e+01
1.737865e+02 3.114250e+01
1.741246e+02 3.111484e+01
1.744627e+02 3.108717e+01
1.748008e+02 3.105948e+01
1.751389e+02 3.103178e+01
1.754770e+02 3.100407e+01
1.758151e+02 3.097634e+01
1.761532e+02 3.094860e+01
1.764913e+02 3.092086e+01
1.768294e+02 3.089310e+01
1.771675e+02 3.086533e+01
1.775056e+02 3.083755e+01
1.778437e+02 3.080977e+01
1.781818e+02 3.078197e+01
1.785199e+02 3.075417e+01
1.788581e+02 3.072636e+01
1.791962e+02 3.069854e+01
1.795343e+02 3.067072e+01
1.798724e+02 3.064289e+01
1.802105e+02 3.061506e+01
1.805486e+02 3.058722e+01
1.808867e+02 3.055937e+01
1.812248e+02 3.053152e+01
1.815629e+02 3.050367e+01
1.819010e+02 3.047582e+01
1.822391e+02 3.044796e+01
1.825772e+02 3.042010e+01
1.829153e+02 3.039224e+01
1.832534e+02 3.036438e+01
1.835915e+02 3.033652e+01
1.839296e+02 3.030865e+01
1.842677e+02 3.028079e+01
1.846059e+02 3.025293e+01
1.849440e+02 3.022506e+01
1.852821e+02 3.019720e+01
1.856202e+02 3.016935e+01
1.859583e+02 3.014149e+01
1.862964e+02 3.011363e+01
1.866345e+02 3.008578e+01
1.869726e+02 3.005793e+01
1.873107e+02 3.003009e+01
1.876488e+02 3.000225e+01
1.879869e+02 2.997441e+01
1.883250e+02 2.994658e+01
1.886631e+02 2.991876e+01
1.890012e+02 2.989093e+01
1.893393e+02 2.986312e+01
1.896774e+02 2.983531e+01
1.900155e+02 2.980751e+01
1.903537e+02 2.977971e+01
1.906918e+02 2.975193e+01
1.910299e+02 2.972415e+01
1.913680e+02 2.969637e+01
1.917061e+02 2.966861e+01
1.920442e+02 2.964086e+01
1.923823e+02 2.961311e+01
1.927204e+02 2.958537e+01
1.930585e+02 2.955764e+01
1.933966e+02 2.952993e+01
1.937347e+02 2.950222e+01
1.940728e+02 2.947452e+01
1.944109e+02 2.944684e+01
1.947490e+02 2.941916e+01
1.950871e+02 2.939150e+01
1.954252e+02 2.936385e+01
1.957634e+02 2.933621e+01
1.961015e+02 2.930858e+01
1.964396e+02 2.928096e+01
1.967777e+02 2.925336e+01
1.971158e+02 2.922577e+01
1.974539e+02 2.919820e+01
1.977920e+02 2.917064e+01
1.981301e+02 2.914309e+01
1.984682e+02 2.911555e+01
1.988063e+02 2.908803e+01
1.991444e+02 2.906053e+01
1.994825e+02 2.903304e+01
1.998206e+02 2.900557e+01
2.001587e+02 2.897811e+01
2.004968e+02 2.895066e+01
2.008349e+02 2.892324e+01
2.011730e+02 2.889582e+01
2.015112e+02 2.886843e+01
2.018493e+02 2.884105e+01
2.021874e+02 2.881369e+01
2.025255e+02 2.878635e+01
2.028636e+02 2.875902e+01
2.032017e+02 2.873171e+01
2.035398e+02 2.870442e+01
2.038779e+02 2.867714e+01
2.042160e+02 2.864989e+01
2.045541e+02 2.862265e+01
2.048922e+02 2.859543e+01
2.052303e+02 2.856823e+01
2.055684e+02 2.854105e+01
2.059065e+02 2.851389e+01
2.062446e+02 2.848675e+01
2.065827e+02 2.845963e+01
2.069208e+02 2.843252e+01
2.072590e+02 2.840544e+01
2.075971e+02 2.837838e+01
2.079352e+02 2.835134e+01
2.082733e+02 2.832432e+01
2.086114e+02 2.829732e+01
2.089495e+02 2.827034e+01
2.092876e+02 2.824338e+01
2.096257e+02 2.821644e+01
2.099638e+02 2.818952e+01
2.103019e+02 2.816263e+01
2.106400e+02 2.813576e+01
2.109781e+02 2.810890e+01
2.113162e+02 2.808208e+01
2.116543e+02 2.805527e+01
2.119924e+02 2.802848e+01
2.123305e+02 2.800172e+01
2.126686e+02 2.797498e+01
2.130068e+02 2.794827e+01
2.133449e+02 2.792158e+01
2.136830e+02 2.789491e+01
2.140211e+02 2.786826e+01
2.143592e+02 2.784164e+01
2.146973e+02 2.781504e+01
2.150354e+02 2.778846e+01
2.153735e+02 2.776191e+01
2.157116e+02 2.773538e+01
2.160497e+02 2.770888e+01
2.163878e+02 2.768240e+01
2.167259e+02 2.765594e+01
2.170640e+02 2.762951e+01
2.174021e+02 2.760310e+01
2.177402e+02 2.757672e+01
2.180783e+02 2.755037e+01
2.184165e+02 2.752403e+01
2.187546e+02 2.749773e+01
2.190927e+02 2.747145e+01
2.194308e+02 2.744519e+01
2.197689e+02 2.741896e+01
2.201070e+02 2.739276e+01
2.204451e+02 2.736658e+01
2.207832e+02 2.734042e+01
2.211213e+02 2.731430e+01
2.214594e+02 2.728820e+01
2.217975e+02 2.726212e+01
2.221356e+02 2.723607e+01
2.224737e+02 2.721005e+01
2.228118e+02 2.718405e+01
2.231499e+02 2.715808e+01
2.234880e+02 2.713214e+01
2.238261e+02 2.710622e+01
2.241643e+02 2.708033e+01
2.245024e+02 2.705447e+01
2.248405e+02 2.702863e+01
2.251786e+02 2.700282e+01
2.255167e+02 2.697704e+01
2.258548e+02 2.695129e+01
2.261929e+02 2.692556e+01
2.265310e+02 2.689986e+01
2.268691e+02 2.687419e+01
2.272072e+02 2.684854e+01
2.275453e+02 2.682293e+01
2.278834e+02 2.679734e+01
2.282215e+02 2.677178e+01
2.285596e+02 2.674624e+01
2.288977e+02 2.672074e+01
2.292358e+02 2.669526e+01
2.295739e+02 2.666981e+01
2.299121e+02 2.664439e+01
2.302502e+02 2.661899e+01
2.305883e+02 2.659363e+01
2.309264e+02 2.656829e+01
2.312645e+02 2.654298e+01
2.316026e+02 2.651770e+01
2.319407e+02 2.649245e+01
2.322788e+02 2.646723e+01
2.326169e+02 2.644203e+01
2.329550e+02 2.641687e+01
2.332931e+02 2.639173e+01
2.336312e+02 2.636662e+01
2.339693e+02 2.634154e+01
2.343074e+02 2.631649e+01
2.346455e+02 2.629147e+01
2.349836e+02 2.626648e+01
2.353217e+02 2.624152e+01
2.356599e+02 2.621658e+01
2.359980e+02 2.619168e+01
2.363361e+02 2.616680e+01
2.366742e+02 2.614195e+01
2.370123e+02 2.611714e+01
2.373504e+02 2.609235e+01
2.376885e+02 2.606759e+01
2.380266e+02 2.604286e+01
2.383647e+02 2.601816e+01
2.387028e+02 2.599349e+01
2.390409e+02 2.596885e+01
2.393790e+02 2.594424e+01
2.397171e+02 2.591966e+01
2.400552e+02 2.589511e+01
2.403933e+02 2.587058e+01
2.407314e+02 2.584609e+01
2.410695e+02 2.582163e+01
2.414077e+02 2.579720e+01
2.417458e+02 2.577279e+01
2.420839e+02 2.574842e+01
2.424220e+02 2.572408e+01
2.427601e+02 2.569976e+01
2.430982e+02 2.567548e+01
2.434363e+02 2.565123e+01
2.437744e+02 2.562700e+01
2.441125e+02 2.560281e+01
2.444506e+02 2.557865e+01
2.447887e+02 2.555451e+01
2.451268e+02 2.553041e+01
2.454649e+02 2.550634e+01
2.458030e+02 2.548229e+01
2.461411e+02 2.545828e+01
2.464792e+02 2.543430e+01
2.468174e+02 2.541035e+01
2.471555e+02 2.538642e+01
2.474936e+02 2.536253e+01
2.478317e+02 2.533867e+01
2.481698e+02 2.531484e+01
2.485079e+02 2.529104e+01
2.488460e+02 2.526727e+01
2.491841e+02 2.524353e+01
2.495222e+02 2.521981e+01
2.498603e+02 2.519613e+01
2.501984e+02 2.517249e+01
2.505365e+02 2.514887e+01
2.508746e+02 2.512528e+01
2.512127e+02 2.510172e+01
2.515508e+02 2.507819e+01
2.518889e+02 2.505469e+01
2.522270e+02 2.503122e+01
2.525652e+02 2.500779e+01
2.529033e+02 2.498438e+01
2.532414e+02 2.496100e+01
2.535795e+02 2.493766e+01
2.539176e+02 2.491434e+01
2.542557e+02 2.489106e+01
2.545938e+02 2.486780e+01
2.549319e+02 2.484458e+01
2.552700e+02 2.482139e+01
2.556081e+02 2.479822e+01
2.559462e+02 2.477509e+01
2.562843e+02 2.475199e+01
2.566224e+02 2.472892e+01
2.569605e+02 2.470587e+01
2.572986e+02 2.468286e+01
2.576367e+02 2.465988e+01
2.579748e+02 2.463693e+01
2.583130e+02 2.461401e+01
2.586511e+02 2.459112e+01
2.589892e+02 2.456827e+01
2.593273e+02 2.454544e+01
2.596654e+02 2.452264e+01
2.600035e+02 2.449987e+01
2.603416e+02 2.447713e+01
2.606797e+02 2.445443e+01
2.610178e+02 2.443175e+01
2.613559e+02 2.440911e+01
2.616940e+02 2.438649e+01
2.620321e+02 2.436391e+01
2.623702e+02 2.434135e+01
2.627083e+02 2.431883e+01
2.630464e+02 2.429633e+01
2.633845e+02 2.427387e+01
2.637226e+02 2.425144e+01
2.640608e+02 2.422903e+01
2.643989e+02 2.420666e+01
2.647370e+02 2.418432e+01
2.650751e+02 2.416201e+01
2.654132e+02 2.413972e+01
2.657513e+02 2.411747e+01
2.660894e+02 2.409525e+01
2.664275e+02 2.407306e+01
2.667656e+02 2.405090e+01
2.671037e+02 2.402877e+01
2.674418e+02 2.400667e+01
2.677799e+02 2.398460e+01
2.681180e+02 2.396256e+01
2.684561e+02 2.394055e+01
2.687942e+02 2.391857e+01
2.691323e+02 2.389662e+01
2.694705e+02 2.387470e+01
2.698086e+02 2.385281e+01
2.701467e+02 2.383095e+01
2.704848e+02 2.380912e+01
2.708229e+02 2.378732e+01
2.711610e+02 2.376555e+01
2.714991e+02 2.374381e+01
2.718372e+02 2.372210e+01
2.721753e+02 2.370043e+01
2.725134e+02 2.367878e+01
2.728515e+02 2.365716e+01
2.731896e+02 2.363557e+01
2.735277e+02 2.361401e+01
2.738658e+02 2.359248e+01
2.742039e+02 2.357098e+01
2.745420e+02 2.354951e+01
2.748801e+02 2.352807e+01
2.752183e+02 2.350666e+01
2.755564e+02 2.348528e+01
2.758945e+02 2.346393e+01
2.762326e+02 2.344260e+01
2.765707e+02 2.342131e+01
2.769088e+02 2.340005e+01
2.772469e+02 2.337882e+01
2.775850e+02 2.335762e+01
2.779231e+02 2.333644e+01
2.782612e+02 2.331530e+01
2.785993e+02 2.329419e+01
2.789374e+02 2.327310e+01
2.792755e+02 2.325205e+01
2.796136e+02 2.323102e+01
2.799517e+02 2.321002e+01
2.802898e+02 2.318906e+01
2.806279e+02 2.316812e+01
2.809661e+02 2.314721e+01
2.813042e+02 2.312633e+01
2.816423e+02 2.310549e+01
2.819804e+02 2.308467e+01
2.823185e+02 2.306387e+01
2.826566e+02 2.304311e+01
2.829947e+02 2.302238e+01
2.833328e+02 2.300168e+01
2.836709e+02 2.298100e+01
2.840090e+02 2.296036e+01
2.843471e+02 2.293974e+01
2.846852e+02 2.291916e+01
2.850233e+02 2.289860e+01
2.853614e+02 2.287807e+01
2.856995e+02 2.285757e+01
2.860376e+02 2.283710e+01
